Respondent,S3_Recode,CATV_INSTALLATION_DATE,Churn_risk,CITY_NAME,CommercialProductName,COMMUNITY_NAME,ConvergedStatus,DTV_INSTALLATION_DATE,DTV_TIER_OPTION_NAME,Film1,FixedVoicePlan,FoxSportEDL,FoxSportINT,HasCATV,HasDTV,HasINT,HasTEL,INTERNET_INSTALLATION_DATE,INTERNET_TIER_OPTION_NAME,InternetSecurityType,IntSecurity_Benefit,Kids_Benefit,MediaBoxType,MoviesSeriesL,MoviesSeriesStd,MoviesSeriesXL,MSL_Benefit,PlayLevel,SALUTATION,TELEPHONY_INSTALLATION_DATE,TELEPHONY_TIER_OPTION_NAME,Tenure,TVContentPack,"Sport,"
3740,HIGH RISK,42734.0,low,ALKMAAR,Internet Complete & TV Complete,ALKMAAR,Converged,42734.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42734.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,42734.0,Vast Bellen,4.175.342.466,Extra Channel Pack,"1,"
3741,HIGH RISK,40171.0,low,STEENBERGEN NB,Alles-in-1 Extra (digitaal) (fZiggo),STEENBERGEN,Converged,40171.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40171.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,0,1,0,0,1,TV + INT + TEL,Dhr.,40171.0,Vast Bellen,1.119.726.027,Standard Channel Pack,"0,"
3742,HIGH RISK,40431.0,low,SCHAIJK,MultiCore,LANDERD,Converged,40431.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40431.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Mevr.,40431.0,Vast Bellen,1.290.410.959,Standard Channel Pack,"0,"
3746,HIGH RISK,41541.0,low,STEYL,Internet Max & TV Complete,VENLO,Converged,41541.0,Standard Channel Pack Horizon,0,Volop Bellen,1,0,1,1,1,1,41541.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41541.0,Volop Bellen,7.443.835.616,Standard Channel Pack,"1,"
3748,HIGH RISK,42721.0,low,ZEGVELD,Internet Complete & TV Complete,WOERDEN,Converged,42721.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42721.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42721.0,Vast Bellen,4.210.958.904,Standard Channel Pack,"0,"
3750,MEDIUM RISK,40340.0,mid,VENRAY,TV Standaard (digitaal) (fZiggo),VENRAY,Not Converged,40340.0,Extra Channel Pack No Horizon,0,0,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,TV,Dhr.,0.0,0,1.073.424.658,Extra Channel Pack,"1,"
3751,MEDIUM RISK,42553.0,low,DUIVEN,Internet Complete & TV Complete,DUIVEN,Not Converged,42553.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"0,"
3753,MEDIUM RISK,41748.0,low,ALMERE,Internet Start & TV Start,ALMERE,Not Converged,41748.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41748.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Aan,41748.0,Volop Bellen,6.876.712.329,Standard Channel Pack,"0,"
3756,LOYAL & LIGHT RISK,43937.0,mid,KERKRADE,25Mb/s & Vast Bellen & TV Start,KERKRADE,Not Converged,43922.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,43922.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,43922.0,Volop Bellen,0.920547945,Standard Channel Pack,"0,"
3758,HIGH RISK,42663.0,high,HOORNAAR,"25Mbp/s, Kabel TV & bellen (Tientje Vriendje)",MOLENLANDEN,Not Converged,0.0,Cable TV,0,Volop Bellen,0,0,1,0,1,1,42663.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr./Mevr.,42663.0,Volop Bellen,4.369.863.014,Cable TV,0
3759,MEDIUM RISK,42626.0,low,ECHT,Internet Complete & TV Start,ECHT-SUSTEREN,Converged,42626.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42626.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42626.0,Volop Bellen,4.471.232.877,Standard Channel Pack,"1,"
3764,MEDIUM RISK,40760.0,low,HOUTEN,Alles-in-1 Plus (digitaal) (fZiggo),HOUTEN,Converged,40760.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40760.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,0,0,0,0,0,TV + INT + TEL,Dhr.,40760.0,Vast Bellen,9.583.561.644,Standard Channel Pack,"1,"
3765,MEDIUM RISK,42668.0,low,VELDHOVEN,Internet Complete & TV Complete,VELDHOVEN,Converged,42668.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42668.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,42668.0,Vast Bellen,4.356.164.384,Extra Channel Pack,"1,"
3773,HIGH RISK,39843.0,high,ETTEN-LEUR,TV Standaard (analoog) (fZiggo),ETTEN-LEUR,Not Converged,0.0,Cable TV,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Dhr.,0.0,0,1.209.589.041,Cable TV,"0,"
3774,HIGH RISK,42004.0,mid,LEERDAM,Internet Complete & TV Complete Next,VIJFHEERENLANDEN,Not Converged,42004.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42004.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,42004.0,Vast Bellen,6.175.342.466,Standard Channel Pack,"0,"
3778,HIGH RISK,41707.0,low,OUDERKERK AAN DE AMSTEL,Internet Start & TV Start,OUDER-AMSTEL,Converged,41707.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41707.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,41707.0,Vast Bellen,6.989.041.096,Standard Channel Pack,"0,"
3779,MEDIUM RISK,42601.0,high,AMSTELVEEN,Internet Start & TV Start,AMSTELVEEN,Not Converged,42601.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42601.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42601.0,Vast Bellen,4.539.726.027,Standard Channel Pack,"0,"
3785,HIGH RISK,41600.0,low,MILLINGEN AAN DE RIJN,Internet Complete & TV Max Next,BERG EN DAL,Not Converged,41600.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41600.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41600.0,Volop Bellen,7.282.191.781,Extra Channel Pack,"0,"
3790,LOYAL & LIGHT RISK,42759.0,high,BARGER-COMPASCUUM,Internet Start & TV Start,EMMEN,Converged,42770.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42770.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Mevr.,42770.0,Vast Bellen,4.106.849.315,Standard Channel Pack,"0,"
3791,HIGH RISK,41570.0,low,TER AAR,Alles-in-1 Basis (digitaal) (fZiggo),NIEUWKOOP,Not Converged,41570.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41570.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,1,0,0,1,TV + INT + TEL,Mevr.,41570.0,Vast Bellen,7.364.383.562,Standard Channel Pack,"0,"
3794,LOYAL & LIGHT RISK,42627.0,mid,BAARLO LB,TV Standaard (digitaal) (fZiggo),PEEL EN MAAS,Not Converged,42627.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Dhr./Mevr.,0.0,0,4.468.493.151,Standard Channel Pack,"0,"
3795,MEDIUM RISK,41649.0,low,DORDRECHT,Internet Complete & TV Complete,DORDRECHT,Converged,41649.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41649.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,41649.0,Vast Bellen,7.147.945.205,Standard Channel Pack,"0,"
3797,LOYAL & LIGHT RISK,42564.0,high,SCHERPENZEEL GLD,MultiCore,SCHERPENZEEL,Not Converged,42564.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42564.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,43616.0,Vast Bellen,464.109.589,Standard Channel Pack,"0,"
3799,HIGH RISK,42664.0,low,WEERT,Internet Complete & TV Complete,WEERT,Converged,42664.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42664.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42664.0,Volop Bellen,4.367.123.288,Standard Channel Pack,"0,"
3804,HIGH RISK,41581.0,low,HORN,Internet Complete & TV Complete Next,LEUDAL,Converged,41581.0,Standard Channel Pack No Horizon,0,Volop Bellen,1,0,1,1,1,1,41581.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,41581.0,Volop Bellen,7.334.246.575,Standard Channel Pack,"0,"
3808,MEDIUM RISK,41152.0,low,VLEDDER,Internet Complete & TV Complete (Selene),WESTERVELD,Converged,41152.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41152.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL (SELENE),1,1,0,1,TV + INT + TEL,Dhr.,41152.0,Vast Bellen,8.509.589.041,Standard Channel Pack,"0,"
3812,LOYAL & LIGHT RISK,44194.0,high,LEEUWARDEN,Internet Complete & TV Complete (zonder bellen) (Selene),LEEUWARDEN,Not Converged,44180.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,44180.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL (SELENE),0,1,0,0,TV + INT,Dhr.,0.0,0,0.21369863,Standard Channel Pack,"1,"
3816,MEDIUM RISK,42637.0,high,SINDEREN,Internet Complete & TV Complete,OUDE IJSSELSTREEK,Not Converged,42637.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42637.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr./Mevr.,42637.0,Volop Bellen,444.109.589,Standard Channel Pack,"0,"
3817,LOYAL & LIGHT RISK,40793.0,mid,MEPPEL,TV+INT Z1 (digitaal) (fZiggo),MEPPEL,Not Converged,40793.0,Extra Channel Pack No Horizon,0,0,0,0,1,1,1,0,40793.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,1,0,TV + INT,Mevr.,40793.0,0,9.493.150.685,Extra Channel Pack,"0,"
3819,LOYAL & LIGHT RISK,41671.0,low,SINT JOOST,Alles-in-1 Basis (digitaal) (fZiggo),ECHT-SUSTEREN,Not Converged,41671.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41671.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr./Mevr.,41671.0,Vast Bellen,7.087.671.233,Standard Channel Pack,"0,"
3820,MEDIUM RISK,40738.0,low,SCHAIJK,Internet Max & TV Complete Next (zonder bellen),LANDERD,Converged,40738.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,40738.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT,Dhr.,40738.0,0,9.643.835.616,Standard Channel Pack,"1,"
3827,HIGH RISK,41948.0,mid,KESTEREN,Internet Complete & TV Complete Next,NEDER-BETUWE,Not Converged,41948.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41948.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,41948.0,Vast Bellen,6.328.767.123,Standard Channel Pack,"0,"
3831,LOYAL & LIGHT RISK,41521.0,low,UTRECHT,MultiCore,UTRECHT,Not Converged,41521.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,42663.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT,Dhr.,41521.0,0,7.498.630.137,Standard Channel Pack,"0,"
3832,HIGH RISK,40241.0,mid,LANDGRAAF,Internet Start & TV Start (2P),LANDGRAAF,Not Converged,40241.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,40241.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT,Dhr.,40241.0,0,1.100.547.945,Standard Channel Pack,"0,"
3837,MEDIUM RISK,42342.0,mid,ALMERE,Internet Start & TV Start,ALMERE,Not Converged,42335.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42335.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,42335.0,Vast Bellen,5.268.493.151,Standard Channel Pack,"0,"
3841,HIGH RISK,40856.0,low,LEMMER,Alles-in-1 Basis (digitaal) (fZiggo),DE FRIESE MEREN,Not Converged,40856.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40856.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,40856.0,Vast Bellen,9.320.547.945,Standard Channel Pack,"1,"
3844,HIGH RISK,41852.0,low,ZWIJNDRECHT,Internet Max & TV Max,ZWIJNDRECHT,Converged,41852.0,Extra Channel Pack Horizon,1,Volop Bellen Internationaal,0,0,1,1,1,1,41852.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Dhr./Mevr.,41852.0,Volop Bellen Internationaal,6.591.780.822,Extra Channel Pack,"1,"
3845,HIGH RISK,40806.0,low,HEEMSTEDE,Internet Complete & TV Complete Next,HEEMSTEDE,Converged,40806.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,40806.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,1,0,TV + INT + TEL,Dhr.,40806.0,Volop Bellen,9.457.534.247,Extra Channel Pack,"1,"
3846,HIGH RISK,42353.0,mid,AMSTERDAM,Internet Max & TV Max Next (zonder bellen),AMSTERDAM,Converged,42353.0,Extra Channel Pack No Horizon,0,0,0,0,1,1,1,0,42353.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT,Dhr.,42353.0,0,5.219.178.082,Extra Channel Pack,"1,"
3847,MEDIUM RISK,40380.0,low,HARDENBERG,Internet Complete & TV Complete Next,HARDENBERG,Not Converged,40380.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,40380.0,250 / 25 MBPS,SAFE ONLINE L,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,40380.0,Vast Bellen,1.062.465.753,Standard Channel Pack,"0,"
3849,HIGH RISK,41715.0,mid,PURMEREND,Internet Complete & TV Complete,PURMEREND,Not Converged,41715.0,Standard Channel Pack Horizon,1,Vast Bellen,0,0,1,1,1,1,41715.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,41715.0,Vast Bellen,6.967.123.288,Standard Channel Pack,"0,"
3851,HIGH RISK,41577.0,low,RAALTE,Alles-in-1 Plus (digitaal) (fZiggo),RAALTE,Not Converged,41577.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41577.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,41577.0,Vast Bellen,7.345.205.479,Standard Channel Pack,"0,"
3854,MEDIUM RISK,42551.0,high,PURMEREND,Internet Complete & TV Complete Next,PURMEREND,Not Converged,42551.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,1,1,1,1,1,42551.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,1,0,TV + INT + TEL,Dhr.,42551.0,Vast Bellen,4.676.712.329,Extra Channel Pack,"0,"
3865,HIGH RISK,40444.0,low,DEVENTER,Internet Complete & TV Complete Next,DEVENTER,Converged,40444.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40444.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,40444.0,Vast Bellen,1.044.931.507,Standard Channel Pack,"1,"
3875,HIGH RISK,41571.0,low,KERKRADE,Alles-in-1 Plus (digitaal) (fZiggo),KERKRADE,Not Converged,41571.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41571.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,0,0,1,0,TV + INT + TEL,Dhr.,41571.0,Volop Bellen,7.361.643.836,Extra Channel Pack,"0,"
3876,HIGH RISK,39889.0,low,BRUNSSUM,Internet Start & TV Complete Next,BRUNSSUM,Converged,39889.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,39889.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,39889.0,Vast Bellen,1.196.986.301,Standard Channel Pack,"1,"
3878,LOYAL & LIGHT RISK,41239.0,low,WINSCHOTEN,Internet Complete & TV Complete,OLDAMBT,Converged,41239.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,41239.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,41239.0,Vast Bellen,8.271.232.877,Standard Channel Pack,"1,"
3887,HIGH RISK,41584.0,low,EERSEL,Internet Complete & TV Complete,EERSEL,Not Converged,41584.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41584.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41584.0,Vast Bellen,7.326.027.397,Standard Channel Pack,"0,"
3891,MEDIUM RISK,43470.0,mid,NIJMEGEN,Internet Max & TV Complete Next,NIJMEGEN,Not Converged,43469.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43469.0,500 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,43469.0,Vast Bellen,2.161.643.836,Standard Channel Pack,"0,"
3896,HIGH RISK,41583.0,low,VLIJMEN,Internet Start & TV Complete,HEUSDEN,Converged,41583.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,41583.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41583.0,Vast Bellen,7.328.767.123,Standard Channel Pack,"1,"
3897,HIGH RISK,41879.0,mid,SINT-OEDENRODE,Internet Complete & TV Complete,MEIERIJSTAD,Not Converged,41879.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,41879.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,1,1,0,0,TV + INT + TEL,Dhr.,41879.0,Volop Bellen,6.517.808.219,Standard Channel Pack,"0,"
3899,LOYAL & LIGHT RISK,42823.0,high,BOXTEL,Internet Complete & TV Complete (2P),BOXTEL,Not Converged,42825.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,42825.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,0.0,0,3.931.506.849,Standard Channel Pack,"0,"
3900,MEDIUM RISK,40936.0,low,HEEMSTEDE,Alles-in-1 Basis (digitaal) (fZiggo),HEEMSTEDE,Not Converged,40936.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,40936.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,40936.0,Volop Bellen,9.101.369.863,Standard Channel Pack,"0,"
3901,HIGH RISK,41452.0,low,BUNDE,Internet Complete & TV Complete,MEERSSEN,Converged,41452.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,41452.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,41452.0,Volop Bellen,7.687.671.233,Standard Channel Pack,"1,"
3905,MEDIUM RISK,41730.0,low,AMSTERDAM,Internet Complete & TV Complete Next,AMSTERDAM,Converged,41730.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41730.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,1,0,TV + INT + TEL,Mevr.,41730.0,Vast Bellen,6.926.027.397,Extra Channel Pack,"0,"
3907,HIGH RISK,41623.0,mid,'S-HERTOGENBOSCH,Internet Complete & TV Complete Next,S HERTOGENBOSCH,Converged,41623.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41623.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,41623.0,Vast Bellen,7.219.178.082,Standard Channel Pack,"0,"
3911,MEDIUM RISK,41640.0,low,ARNHEM,Internet Complete & TV Start,ARNHEM,Converged,41640.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41640.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,41640.0,Vast Bellen,717.260.274,Standard Channel Pack,"1,"
3912,HIGH RISK,43910.0,high,KERKRADE,Internet Start & TV Complete (2P),KERKRADE,Converged,43906.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,43906.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT,Mevr.,0.0,0,0.964383562,Standard Channel Pack,"0,"
3914,MEDIUM RISK,39999.0,mid,SITTARD,Internet Complete & TV Complete,SITTARD-GELEEN,Not Converged,39999.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,39999.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,1,1,0,0,TV + INT + TEL,Dhr.,39999.0,Vast Bellen,1.166.849.315,Standard Channel Pack,"0,"
3915,HIGH RISK,42728.0,low,ZOETERMEER,Internet Complete & TV Complete,ZOETERMEER,Converged,42728.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42728.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Mevr.,42728.0,Volop Bellen,4.191.780.822,Standard Channel Pack,"0,"
3919,LOYAL & LIGHT RISK,41542.0,mid,BEERS NB,Internet Complete & TV Max Next,CUIJK,Not Converged,41542.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41542.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41542.0,Vast Bellen,744.109.589,Extra Channel Pack,"0,"
3920,HIGH RISK,41568.0,mid,EIJSDEN,Internet Complete & TV Complete,EIJSDEN-MARGRATEN,Converged,41568.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,41568.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,41568.0,Vast Bellen,7.369.863.014,Standard Channel Pack,"1,"
3923,LOYAL & LIGHT RISK,43372.0,low,LANGENBOOM,Internet Complete & TV Complete,MILL EN SINT HUBERT,Not Converged,43371.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,43371.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,43371.0,Vast Bellen,2.430.136.986,Standard Channel Pack,"0,"
3924,LOYAL & LIGHT RISK,42944.0,low,APPINGEDAM,Internet Complete & TV Complete,APPINGEDAM,Converged,42945.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42945.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42945.0,Vast Bellen,3.6,Standard Channel Pack,"0,"
3929,HIGH RISK,42281.0,low,AMSTERDAM,Internet Complete & TV Complete Next,AMSTERDAM,Not Converged,42281.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,1,1,1,1,1,42281.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,42281.0,Vast Bellen,5.416.438.356,Standard Channel Pack,"0,"
3930,MEDIUM RISK,42055.0,high,REDUZUM,Internet Complete & TV Complete,LEEUWARDEN,Converged,42258.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42055.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,43495.0,Vast Bellen,6.035.616.438,Standard Channel Pack,"0,"
3935,MEDIUM RISK,38889.0,mid,UTRECHT,Internet Complete & TV Complete,UTRECHT,Not Converged,41666.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,38889.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41702.0,Vast Bellen,1.470.958.904,Standard Channel Pack,"0,"
3939,HIGH RISK,42836.0,mid,ALKMAAR,Internet Start & TV Start,ALKMAAR,Converged,42838.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42005.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,42005.0,Volop Bellen,617.260.274,Standard Channel Pack,"0,"
3940,MEDIUM RISK,41865.0,low,SPIJKENISSE,Internet Complete & TV Complete Next,NISSEWAARD,Converged,41865.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41865.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,41865.0,Volop Bellen,6.556.164.384,Standard Channel Pack,"0,"
